timestamp,x,y,z,qx,qy,qz,qw,velocity_x,velocity_y,velocity_z,speed
0.4013128,-0.007175269,0.01835716,-0.0263768,-0.03643105,0.004582825,-0.01602327,0.9991972,0,0,0,0
0.4013128,-0.001303904,0.01836154,-0.02887486,-0.03414551,0.0006308536,-0.02073499,0.9992016,-0.02401577,0.3816895,-0.6039837,0.7148846
0.4213128,-0.001818182,0.01839064,-0.02883228,-0.03422423,0.000777479,-0.01956256,0.9992224,-0.01036908,-0.0005354295,0.003299693,0.01089461
0.4325443,-0.001980471,0.0184487,-0.02866489,-0.03462053,0.0008807669,-0.01904878,0.9992186,-0.007794186,0.003169104,0.00305213,0.008950311
0.4494787,-0.002255641,0.01842407,-0.02863941,-0.03516756,0.0008889327,-0.01848402,0.9992101,-0.01570402,0.004054463,0.002671687,0.01643754
0.4648487,-0.002462698,0.0183803,-0.02858643,-0.0354549,0.0008907982,-0.01817377,0.9992056,-0.01599825,0.003321207,0.002724501,0.01656494
0.4816936,-0.002623121,0.01846117,-0.02862106,-0.03570144,0.0008877581,-0.01778863,0.9992038,-0.011122,-0.004200465,0.007209176,0.01390378
0.4991968,-0.002806921,0.01853398,-0.02844949,-0.03601303,0.0009691772,-0.01757323,0.9991964,-0.01131315,0.002207765,0.002951943,0.01189855
0.5148891,-0.003013003,0.01839795,-0.02836545,-0.03654535,0.0009685613,-0.01748939,0.9991785,-0.01167346,0.001334366,0.006185608,0.01327825
0.5354624,-0.003201476,0.01834773,-0.02832352,-0.03628599,0.001021557,-0.01757297,0.9991864,-0.01253715,-0.007546944,0.002920448,0.01492198
0.5484819,-0.003404523,0.01827063,-0.02828996,-0.03642239,0.001063684,-0.01755428,0.9991818,-0.009900583,-0.001902366,0.003314744,0.01061264
0.5651069,-0.00358886,0.01823374,-0.02824892,-0.03639938,0.00108264,-0.0177091,0.9991798,-0.01436283,-0.001981178,0.001280155,0.01455523
0.5815159,-0.003729042,0.01815969,-0.02804574,-0.03604541,0.001170684,-0.01800437,0.9991874,-0.01098952,-0.005308718,0.008865603,0.01508479
0.5980731,-0.003906706,0.01799481,-0.02803876,-0.03567249,0.001295184,-0.01823979,0.9991963,-0.008876902,-0.001993418,0.005744031,0.01075951
0.618851,-0.004066191,0.01788212,-0.02796242,-0.03495213,0.001444297,-0.0184618,0.9992175,-0.01018112,-0.00978603,0.00208795,0.01427519
0.631809,-0.00419542,0.0178513,-0.0279373,-0.03442588,0.001526508,-0.01850759,0.9992347,-0.007745788,-0.002334373,-0.0007331222,0.008123053
0.6487988,-0.004368652,0.0178761,-0.02772452,-0.03433743,0.001720765,-0.0186351,0.9992351,-0.01263362,-0.0007286442,0.01709044,0.02126552
0.6657943,-0.00448897,0.01774535,-0.02773592,-0.03383072,0.001892909,-0.01870237,0.9992508,-0.007927195,-0.00453606,0.001520169,0.009258897
0.683228,-0.004568873,0.01797938,-0.02773649,-0.03354123,0.002130792,-0.01901811,0.9992542,-0.006848662,0.0001074046,-0.0009076788,0.006909384
